State,Language,Minutes,Month,Year
Los Angeles,Spanish,3,4,2015
Los Angeles,Korean,10,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,10,4,2015
Los Angeles,Spanish,15,4,2015
Los Angeles,Vietnamese,10,4,2015
Los Angeles,Armenian,10,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,7,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,5,4,2015
Los Angeles,Spanish,2,4,2015
Los Angeles,Spanish,3,4,2015
Los Angeles,Spanish,8,4,2015
Los Angeles,Spanish,6,4,2015
Los Angeles,Spanish,4,4,2015
Los Angeles,Spanish,36,4,2015
Los Angeles,Armenian,5,4,2015
Los Angeles,Spanish,18,4,2015
Macon,Spanish,5,4,2015
Miami,Haitian Creole,4,4,2015
Miami,Spanish,3,4,2015
Miami,Spanish,3,4,2015
Miami,Spanish,7,4,2015
Miami,Spanish,6,4,2015
Miami,Spanish,1,4,2015
Miami,Spanish,3,4,2015
Miami,Haitian Creole,4,4,2015
Miami,Haitian Creole,6,4,2015
Miami,Haitian Creole,4,4,2015
Miami,Spanish,7,4,2015
Miami,Nepali,8,4,2015
Miami,Spanish,8,4,2015
Miami,Cantonese,7,4,2015
Miami,Haitian Creole,34,4,2015
Miami,Spanish,9,4,2015
Miami,Spanish,5,4,2015
Miami,Spanish,12,4,2015
Miami,Haitian Creole,5,4,2015
Miami,Spanish,11,4,2015
Miami,Haitian Creole,6,4,2015
Miami,Spanish,44,4,2015
Miami,Spanish,6,4,2015
Sacramento,Spanish,11,4,2015
Sacramento,Punjabi,3,4,2015
Sacramento,Spanish,6,4,2015
Sacramento,Spanish,29,4,2015
Sacramento,Spanish,21,4,2015
Sacramento,Spanish,8,4,2015
Sacramento,Spanish,11,4,2015
Sacramento,Spanish,20,4,2015
Sacramento,Spanish,9,4,2015
Sacramento,Spanish,2,4,2015
Sacramento,Lao,10,4,2015
Sacramento,Spanish,14,4,2015
Sacramento,Spanish,11,4,2015
New Haven,Spanish,8,4,2015
New Haven,Spanish,17,4,2015
New Haven,Spanish,9,4,2015
New Haven,Spanish,7,4,2015
New Haven,Spanish,9,4,2015
New Haven,Albanian,11,4,2015
New Haven,Korean,13,4,2015
New Haven,Spanish,11,4,2015
New Haven,Spanish,7,4,2015
New Haven,Spanish,9,4,2015
New Haven,Laotian,7,4,2015
New Haven,Portuguese,10,4,2015
New Haven,Spanish,22,4,2015
New Haven,Spanish,4,4,2015
New Haven,Spanish,8,4,2015
Newark,Spanish,5,4,2015
Newark,Portuguese,5,4,2015
Newark,Tagalog,10,4,2015
Newark,Spanish,8,4,2015
Newark,Korean,17,4,2015
Newark,Spanish,30,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,8,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,4,4,2015
Newark,Korean,26,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,5,4,2015
Newark,Spanish,7,4,2015
Newark,Albanian,9,4,2015
Newark,Spanish,8,4,2015
Newark,Spanish,4,4,2015
Newark,Spanish,3,4,2015
Newark,Spanish,9,4,2015
Newark,Spanish,10,4,2015
Newark,Spanish,10,4,2015
Newark,Turkish,39,4,2015
Newark,Spanish,26,4,2015
Newark,Spanish,50,4,2015
Newark,Spanish,14,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,4,4,2015
Newark,Spanish,13,4,2015
Newark,Spanish,26,4,2015
Newark,Korean,5,4,2015
Newark,Polish,10,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,7,4,2015
New York,Korean,6,4,2015
New York,Spanish,11,4,2015
New York,Spanish,11,4,2015
New York,Spanish,5,4,2015
New York,Spanish,6,4,2015
Central Islip,Spanish,9,4,2015
New York,Spanish,4,4,2015
New York,Spanish,4,4,2015
New York,Spanish,16,4,2015
Central Islip,Korean,7,4,2015
Brooklyn,Spanish,16,4,2015
Utica,Vietnamese,6,4,2015
New York,Spanish,5,4,2015
New York,Mandarin,14,4,2015
New York,Spanish,6,4,2015
New York,Spanish,21,4,2015
New York,Spanish,8,4,2015
New York,Haitian Creole,4,4,2015
New York,Spanish,13,4,2015
New York,Spanish,4,4,2015
New York,Spanish,4,4,2015
New York,Spanish,6,4,2015
New York,Spanish,12,4,2015
New York,Spanish,7,4,2015
New York,Spanish,12,4,2015
New York,Spanish,17,4,2015
New York,Spanish,23,4,2015
New York,Spanish,7,4,2015
New York,Spanish,16,4,2015
New York,Bengali,5,4,2015
New York,Spanish,19,4,2015
New York,Spanish,11,4,2015
New York,Portuguese,12,4,2015
New York,Spanish,19,4,2015
New York,Spanish,6,4,2015
New York,Tagalog,8,4,2015
Central Islip,Spanish,16,4,2015
New York,Spanish,5,4,2015
New York,Spanish,14,4,2015
New York,Spanish,3,4,2015
New York,Punjabi,18,4,2015
New York,Korean,9,4,2015
Newark,Spanish,17,4,2015
New York,Spanish,10,4,2015
New York,Spanish,4,4,2015
New York,Spanish,5,4,2015
Newark,Ukrainian,7,4,2015
New York,Spanish,10,4,2015
New York,Spanish,7,4,2015
New York,Spanish,11,4,2015
New York,Mandarin,15,4,2015
New York,Spanish,15,4,2015
New York,Spanish,4,4,2015
New York,Spanish,17,4,2015
Central Islip,Spanish,20,4,2015
New York,Spanish,13,4,2015
New York,Spanish,5,4,2015
New York,Urdu,9,4,2015
New York,Spanish,14,4,2015
Newark,Spanish,10,4,2015
Newark,Korean,11,4,2015
Newark,Albanian,7,4,2015
Newark,Spanish,9,4,2015
Newark,Spanish,5,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,27,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,11,4,2015
Newark,Filipino,8,4,2015
Newark,Spanish,11,4,2015
Newark,Spanish,8,4,2015
Newark,Spanish,10,4,2015
Newark,Spanish,9,4,2015
Newark,Serbian,20,4,2015
Newark,Spanish,4,4,2015
Newark,Spanish,16,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,11,4,2015
Newark,Turkish,7,4,2015
Newark,Spanish,6,4,2015
Newark,Spanish,22,4,2015
Newark,Spanish,7,4,2015
Newark,Spanish,8,4,2015
Newark,Korean,11,4,2015
Newark,Spanish,9,4,2015
Newark,Spanish,13,4,2015
Newark,Spanish,7,4,2015
Newark,Ukrainian,2,4,2015
Newark,Spanish,0,4,2015
Newark,Russian,9,4,2015
Newark,Spanish,23,4,2015
Newark,Spanish,25,4,2015
Newark,Spanish,21,4,2015
Newark,Spanish,18,4,2015
Newark,Spanish,8,4,2015
Newark,Spanish,11,4,2015
Newark,Spanish,7,4,2015
Newark,Turkish,7,4,2015
Norfolk,Ukrainian,12,4,2015
Oakland,Mandarin,17,4,2015
Oakland,Punjabi,6,4,2015
Oakland,Spanish,49,4,2015
Oakland,Spanish,3,4,2015
Oakland,Spanish,35,4,2015
Oakland,Spanish,7,4,2015
Oakland,Spanish,7,4,2015
Oakland,Spanish,7,4,2015
Oakland,Vietnamese,22,4,2015
Oakland,Mandarin,14,4,2015
Oakland,Spanish,6,4,2015
Salt Lake City,Spanish,15,4,2015
Oklahoma City,Spanish,9,4,2015
Boise,Spanish,12,4,2015
Orlando,Spanish,8,4,2015
Orlando,Spanish,4,4,2015
Orlando,Spanish,9,4,2015
Orlando,Spanish,7,4,2015
Orlando,Spanish,10,4,2015
Orlando,Spanish,4,4,2015
Orlando,Spanish,9,4,2015
Orlando,Spanish,10,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,8,4,2015
Orlando,Spanish,3,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,3,4,2015
Orlando,Haitian Creole,4,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,9,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,22,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,10,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,15,4,2015
Orlando,Spanish,8,4,2015
Orlando,Spanish,9,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,18,4,2015
Orlando,Spanish,5,4,2015
Orlando,Haitian Creole,11,4,2015
Orlando,Spanish,3,4,2015
Orlando,Mandarin,5,4,2015
Orlando,Spanish,2,4,2015
Orlando,Spanish,9,4,2015
Orlando,Spanish,5,4,2015
Orlando,Spanish,6,4,2015
Orlando,Korean,7,4,2015
Orlando,Spanish,6,4,2015
Orlando,Spanish,8,4,2015
Orlando,Spanish,21,4,2015
Orlando,Spanish,8,4,2015
Philadelphia,Spanish,14,4,2015
Philadelphia,Portuguese,49,4,2015
Philadelphia,Spanish,19,4,2015
Philadelphia,Arabic,40,4,2015
Philadelphia,Spanish,7,4,2015
Philadelphia,Spanish,26,4,2015
Philadelphia,Spanish,8,4,2015
Philadelphia,Spanish,11,4,2015
Philadelphia,Spanish,5,4,2015
Philadelphia,Spanish,0,4,2015
Philadelphia,Spanish,7,4,2015
Philadelphia,Spanish,13,4,2015
Philadelphia,Korean,15,4,2015
Philadelphia,Korean,24,4,2015
Phoenix,Spanish,8,4,2015
Phoenix,Spanish,6,4,2015
Phoenix,Spanish,8,4,2015
Phoenix,Spanish,9,4,2015
Phoenix,Spanish,14,4,2015
Phoenix,Spanish,7,4,2015
Phoenix,Spanish,7,4,2015
Phoenix,Spanish,7,4,2015
Phoenix,Spanish,8,4,2015
Phoenix,Kinyarwanda,7,4,2015
Phoenix,Spanish,6,4,2015
Phoenix,Spanish,6,4,2015
Phoenix,Spanish,13,4,2015
Phoenix,Spanish,4,4,2015
Phoenix,Spanish,5,4,2015
Phoenix,Spanish,7,4,2015
Phoenix,Cambodian,4,4,2015
Phoenix,Spanish,11,4,2015
Phoenix,Spanish,5,4,2015
Phoenix,Spanish,3,4,2015
Pittsburgh,Punjabi,34,4,2015
Boise,Spanish,28,4,2015
"Portland, OR",Russian,15,4,2015
"Portland, OR",Spanish,28,4,2015
"Portland, OR",Spanish,13,4,2015
"Portland, OR",Spanish,42,4,2015
"Portland, OR",Spanish,11,4,2015
"Portland, OR",Spanish,14,4,2015
"Portland, OR",Spanish,12,4,2015
"Portland, OR",Spanish,10,4,2015
"Portland, OR",Spanish,26,4,2015
"Portland, OR",Spanish,11,4,2015
"Portland, OR",Vietnamese,30,4,2015
"Portland, OR",Spanish,20,4,2015
"Portland, OR",Spanish,12,4,2015
"Portland, OR",Spanish,11,4,2015
"Portland, OR",Spanish,9,4,2015
"Portland, OR",Spanish,11,4,2015
"Portland, OR",Spanish,27,4,2015
"Portland, OR",Cantonese,12,4,2015
Providence,Spanish,15,4,2015
Providence,Spanish,10,4,2015
Providence,Spanish,22,4,2015
Providence,Spanish,5,4,2015
Providence,Spanish,32,4,2015
Reno,Spanish,13,4,2015
Reno,Spanish,3,4,2015
Richmond,Arabic,5,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,1,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,10,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,14,4,2015
Riverside,Arabic,8,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,24,4,2015
Riverside,Spanish,1,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,16,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,9,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,11,4,2015
Riverside,Spanish,11,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,8,4,2015
Riverside,Spanish,47,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,4,4,2015
Riverside,Vietnamese,4,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,18,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,20,4,2015
Riverside,Spanish,18,4,2015
Riverside,Spanish,2,4,2015
Riverside,Spanish,0,4,2015
Riverside,Spanish,9,4,2015
Riverside,Arabic,8,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,20,4,2015
Riverside,Spanish,12,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,8,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,18,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,9,4,2015
Riverside,Spanish,9,4,2015
Riverside,Vietnamese,4,4,2015
Riverside,Spanish,12,4,2015
Riverside,Spanish,64,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,9,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,11,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,19,4,2015
Riverside,Spanish,11,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,63,4,2015
Riverside,Spanish,15,4,2015
Riverside,Spanish,19,4,2015
Riverside,Spanish,18,4,2015
Riverside,Spanish,6,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,7,4,2015
Riverside,Spanish,8,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,8,4,2015
Riverside,Spanish,1,4,2015
Riverside,Spanish,3,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,4,4,2015
Riverside,Spanish,5,4,2015
Riverside,Spanish,8,4,2015
Roanoke,Vietnamese,7,4,2015
Roanoke,Vietnamese,32,4,2015
Sacramento,Spanish,6,4,2015
Sacramento,Spanish,7,4,2015
Los Angeles,Spanish,6,4,2015
Sacramento,Spanish,4,4,2015
Sacramento,Hmong,10,4,2015
Sacramento,Arabic,8,4,2015
Sacramento,Spanish,13,4,2015
Sacramento,Spanish,10,4,2015
Sacramento,Russian,13,4,2015
Sacramento,Russian,9,4,2015
Sacramento,Spanish,5,4,2015
Sacramento,Spanish,6,4,2015
Sacramento,Spanish,5,4,2015
Sacramento,Spanish,9,4,2015
Sacramento,Spanish,3,4,2015
Sacramento,Russian,8,4,2015
Sacramento,Spanish,4,4,2015
Sacramento,Korean,16,4,2015
Sacramento,Spanish,5,4,2015
Sacramento,Spanish,4,4,2015
Sacramento,Spanish,8,4,2015
Sacramento,Portuguese,16,4,2015
Sacramento,Russian,9,4,2015
Sacramento,Vietnamese,7,4,2015
Sacramento,Spanish,7,4,2015
Sacramento,Spanish,15,4,2015
Sacramento,Spanish,4,4,2015
Sacramento,Spanish,6,4,2015
Sacramento,Spanish,8,4,2015
Eugene,Spanish,15,4,2015
Eugene,Spanish,12,4,2015
Eugene,Spanish,10,4,2015
Eugene,Spanish,7,4,2015
Eugene,Spanish,15,4,2015
Eugene,Spanish,12,4,2015
Eugene,Spanish,12,4,2015
San Jose,Spanish,20,4,2015
San Jose,Spanish,12,4,2015
San Jose,Spanish,10,4,2015
San Jose,Spanish,51,4,2015
San Jose,Spanish,9,4,2015
San Jose,Spanish,16,4,2015
San Jose,Spanish,18,4,2015
San Jose,Spanish,1,4,2015
San Jose,Spanish,5,4,2015
San Jose,Spanish,15,4,2015
San Jose,Spanish,4,4,2015
Salt Lake City,Laotian,16,4,2015
Salt Lake City,Spanish,20,4,2015
Salt Lake City,Spanish,10,4,2015
Salt Lake City,Spanish,10,4,2015
Salt Lake City,Spanish,9,4,2015
Salt Lake City,Lao,7,4,2015
Salt Lake City,Spanish,13,4,2015
Salt Lake City,Spanish,8,4,2015
Salt Lake City,Spanish,13,4,2015
San Diego,Spanish,7,4,2015
San Diego,Spanish,13,4,2015
San Diego,Spanish,20,4,2015
San Diego,Spanish,10,4,2015
San Diego,Spanish,4,4,2015
San Diego,Spanish,3,4,2015
San Diego,Spanish,8,4,2015
San Diego,Spanish,6,4,2015
San Diego,Arabic,19,4,2015
San Diego,Spanish,10,4,2015
San Diego,Spanish,13,4,2015
San Diego,Korean,10,4,2015
San Diego,Spanish,7,4,2015
San Diego,Spanish,5,4,2015
San Diego,Spanish,6,4,2015
San Diego,Spanish,6,4,2015
San Diego,Spanish,10,4,2015
San Diego,Spanish,3,4,2015
San Diego,Spanish,3,4,2015
San Diego,Spanish,5,4,2015
San Diego,Spanish,5,4,2015
San Diego,Spanish,7,4,2015
San Diego,Korean,3,4,2015
San Diego,Spanish,13,4,2015
San Diego,Spanish,7,4,2015
San Diego,Spanish,4,4,2015
San Diego,Korean,6,4,2015
San Diego,Spanish,7,4,2015
San Diego,Spanish,3,4,2015
San Diego,Spanish,14,4,2015
San Diego,Korean,33,4,2015
San Diego,Spanish,8,4,2015
San Diego,Spanish,5,4,2015
San Francisco,Spanish,10,4,2015
San Francisco,Spanish,7,4,2015
San Francisco,Spanish,8,4,2015
San Francisco,Spanish,6,4,2015
San Francisco,Farsi,8,4,2015
San Francisco,Spanish,12,4,2015
San Francisco,Spanish,14,4,2015
San Francisco,Spanish,4,4,2015
San Francisco,Spanish,8,4,2015
San Francisco,Spanish,14,4,2015
San Francisco,Spanish,8,4,2015
San Francisco,Spanish,6,4,2015
San Jose,Spanish,29,4,2015
San Jose,Russian,9,4,2015
San Jose,Spanish,9,4,2015
San Jose,Spanish,10,4,2015
San Jose,Spanish,4,4,2015
San Jose,Spanish,14,4,2015
San Jose,Spanish,9,4,2015
San Jose,Spanish,15,4,2015
San Jose,Spanish,19,4,2015
San Jose,Tagalog,27,4,2015
San Jose,Spanish,8,4,2015
San Jose,Spanish,18,4,2015
San Jose,Spanish,13,4,2015
San Jose,Spanish,27,4,2015
San Jose,Spanish,25,4,2015
San Jose,Spanish,10,4,2015
San Jose,Vietnamese,7,4,2015
San Jose,Spanish,6,4,2015
San Jose,Spanish,9,4,2015
San Jose,Vietnamese,11,4,2015
